anchor_p,actual_q,actual_offset,candidate_count,structural_survivor_count,structural_survivors,rule_x_survivor_count,rule_x_survivors,rule_x_true_rejected,survivor_lock_survivor_count,survivor_lock_survivors,survivor_lock_true_rejected,label_active_survivor_count,label_active_survivors,label_resolved_survivor_count,label_resolved_survivors,label_unresolved_survivor_count,label_unresolved_survivors,label_lock_true_rejected,label_lock_unique_resolved,label_lock_unique_resolved_match,lock_carrier,lock_carrier_offset,lock_carrier_d,lock_threat,lock_threat_offset,lock_threat_d,survivor_lock_carrier,survivor_lock_carrier_offset,survivor_lock_carrier_d,survivor_lock_threat,survivor_lock_threat_offset,survivor_lock_threat_d,label_lock_carrier,label_lock_carrier_offset,label_lock_carrier_d,label_lock_threat,label_lock_threat_offset,label_lock_threat_d,exact_survivor_count,exact_survivors,exact_unique_match
4721,4723,2,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],False,1,[2],False,1,[2],1,[2],0,[],False,True,True,4722,1,8,4724,3,6,4722,1,8,4724,3,6,4722,1,8,4724,3,6,1,[2],True
4723,4729,6,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",1,[4],True,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",False,18,"[6, 10, 24, 28, 34, 36, 60, 64, 66, 70, 76, 78, 90, 94, 96, 108, 118, 124]",1,[6],17,"[10, 24, 28, 34, 36, 60, 64, 66, 70, 76, 78, 90, 94, 96, 108, 118, 124]",False,False,False,4724,1,6,4727,4,4,4727,4,4,,,,4727,4,4,,,,1,[6],True
4729,4733,4,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,1,[4],False,1,[4],1,[4],0,[],False,True,True,4730,1,16,4731,2,8,4731,2,8,4735,6,4,4731,2,8,4735,6,4,1,[4],True
4733,4751,18,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",False,18,"[14, 18, 24, 26, 50, 54, 56, 60, 66, 68, 80, 84, 86, 98, 108, 114, 126, 128]",1,[14],17,"[18, 24, 26, 50, 54, 56, 60, 66, 68, 80, 84, 86, 98, 108, 114, 126, 128]",False,False,False,4734,1,12,4735,2,4,4735,2,4,,,,4735,2,4,,,,1,[18],True
4751,4759,8,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],True,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",False,18,"[6, 8, 32, 36, 38, 42, 48, 50, 62, 66, 68, 80, 90, 96, 108, 110, 120, 126]",1,[6],17,"[8, 32, 36, 38, 42, 48, 50, 62, 66, 68, 80, 90, 96, 108, 110, 120, 126]",False,False,False,4752,1,40,4753,2,6,4754,3,4,,,,4754,3,4,,,,1,[8],True
4759,4783,24,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",False,16,"[24, 28, 30, 34, 40, 42, 54, 58, 60, 72, 82, 88, 100, 102, 112, 118]",1,[24],15,"[28, 30, 34, 40, 42, 54, 58, 60, 72, 82, 88, 100, 102, 112, 118]",False,False,False,4760,1,32,4761,2,9,4762,3,4,,,,4762,3,4,,,,1,[24],True
4783,4787,4,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",0,[],True,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",False,20,"[4, 6, 10, 16, 18, 30, 34, 36, 48, 58, 64, 76, 78, 88, 94, 106, 108, 114, 120, 126]",1,[4],19,"[6, 10, 16, 18, 30, 34, 36, 48, 58, 64, 76, 78, 88, 94, 106, 108, 114, 120, 126]",False,False,False,4784,1,20,4785,2,16,4786,3,4,,,,4786,3,4,,,,1,[4],True
4787,4789,2,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],False,1,[2],False,1,[2],1,[2],0,[],False,True,True,4788,1,36,4790,3,8,4788,1,36,4790,3,8,4788,1,36,4790,3,8,1,[2],True
4789,4793,4,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",False,18,"[4, 10, 12, 24, 28, 30, 42, 52, 58, 70, 72, 82, 88, 100, 102, 108, 114, 120]",1,[4],17,"[10, 12, 24, 28, 30, 42, 52, 58, 70, 72, 82, 88, 100, 102, 108, 114, 120]",False,False,False,4790,1,8,4791,2,4,4791,2,4,,,,4791,2,4,,,,1,[4],True
4793,4799,6,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",False,18,"[6, 8, 20, 24, 26, 38, 48, 54, 66, 68, 78, 84, 96, 98, 104, 110, 116, 126]",1,[6],17,"[8, 20, 24, 26, 38, 48, 54, 66, 68, 78, 84, 96, 98, 104, 110, 116, 126]",False,False,False,4794,1,16,4795,2,8,4798,5,4,,,,4798,5,4,,,,1,[6],True
4799,4801,2,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],False,1,[2],False,1,[2],1,[2],0,[],False,True,True,4800,1,42,4802,3,10,4800,1,42,4802,3,10,4800,1,42,4802,3,10,1,[2],True
4801,4813,12,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",0,[],True,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",False,16,"[12, 16, 18, 30, 40, 46, 58, 60, 70, 76, 88, 90, 96, 102, 108, 118]",1,[12],15,"[16, 18, 30, 40, 46, 58, 60, 70, 76, 88, 90, 96, 102, 108, 118]",False,False,False,4802,1,10,4803,2,4,4803,2,4,,,,4803,2,4,,,,1,[12],True
4813,4817,4,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",2,"[4, 6]",False,2,"[4, 6]",False,2,"[4, 6]",1,[4],1,[6],False,False,False,4814,1,8,4819,6,4,4814,1,8,4819,6,4,4814,1,8,4821,8,4,1,[4],True
4817,4831,14,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],True,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",False,1,[2],1,[2],0,[],True,True,False,4818,1,16,4819,2,4,4819,2,4,,,,4818,1,16,4820,3,12,1,[14],True
4831,4861,30,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",0,[],True,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",False,18,"[10, 16, 28, 30, 40, 46, 58, 60, 66, 72, 78, 88, 100, 102, 106, 112, 120, 126]",1,[10],17,"[16, 28, 30, 40, 46, 58, 60, 66, 72, 78, 88, 100, 102, 106, 112, 120, 126]",False,False,False,4832,1,12,4833,2,8,4834,3,4,,,,4834,3,4,,,,1,[30],True
4861,4871,10,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",0,[],True,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",False,18,"[10, 16, 28, 30, 36, 42, 48, 58, 70, 72, 76, 82, 90, 96, 106, 108, 112, 126]",1,[10],17,"[16, 28, 30, 36, 42, 48, 58, 70, 72, 76, 82, 90, 96, 106, 108, 112, 126]",False,False,False,4862,1,16,4863,2,4,4863,2,4,,,,4863,2,4,,,,1,[10],True
4871,4877,6,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],True,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",False,19,"[6, 18, 20, 26, 32, 38, 48, 60, 62, 66, 72, 80, 86, 96, 98, 102, 116, 122, 128]",1,[6],18,"[18, 20, 26, 32, 38, 48, 60, 62, 66, 72, 80, 86, 96, 98, 102, 116, 122, 128]",False,False,False,4872,1,32,4873,2,4,4873,2,4,,,,4873,2,4,,,,1,[6],True
4877,4889,12,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],True,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",False,19,"[12, 14, 20, 26, 32, 42, 54, 56, 60, 66, 74, 80, 90, 92, 96, 110, 116, 122, 126]",1,[12],18,"[14, 20, 26, 32, 42, 54, 56, 60, 66, 74, 80, 90, 92, 96, 110, 116, 122, 126]",False,False,False,4878,1,12,4879,2,8,4881,4,4,,,,4881,4,4,,,,1,[12],True
4889,4903,14,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],True,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",False,1,[2],1,[2],0,[],True,True,False,4890,1,16,4891,2,4,4891,2,4,,,,4890,1,16,4892,3,6,1,[14],True
4903,4909,6,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",1,[4],True,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",False,20,"[6, 16, 28, 30, 34, 40, 48, 54, 64, 66, 70, 84, 90, 96, 100, 106, 108, 118, 120, 126]",1,[6],19,"[16, 28, 30, 34, 40, 48, 54, 64, 66, 70, 84, 90, 96, 100, 106, 108, 118, 120, 126]",False,False,False,4904,1,8,4907,4,4,4907,4,4,,,,4907,4,4,,,,1,[6],True
4909,4919,10,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",False,19,"[10, 22, 24, 28, 34, 42, 48, 58, 60, 64, 78, 84, 90, 94, 100, 102, 112, 114, 120]",1,[10],18,"[22, 24, 28, 34, 42, 48, 58, 60, 64, 78, 84, 90, 94, 100, 102, 112, 114, 120]",False,False,False,4910,1,8,4911,2,4,4911,2,4,,,,4911,2,4,,,,1,[10],True
4919,4931,12,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],True,33,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122]",False,20,"[12, 14, 18, 24, 32, 38, 48, 50, 54, 68, 74, 80, 84, 90, 92, 102, 104, 110, 120, 122]",1,[12],19,"[14, 18, 24, 32, 38, 48, 50, 54, 68, 74, 80, 84, 90, 92, 102, 104, 110, 120, 122]",False,False,False,4920,1,32,4921,2,8,4927,8,4,5041,122,3,4927,8,4,,,,1,[12],True
4931,4933,2,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],False,1,[2],False,1,[2],1,[2],0,[],False,True,True,4932,1,18,4934,3,4,4932,1,18,4934,3,4,4932,1,18,4934,3,4,1,[2],True
4933,4937,4,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",29,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108]",False,29,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108]",False,20,"[4, 10, 18, 24, 34, 36, 40, 54, 60, 66, 70, 76, 78, 88, 90, 96, 106, 108, 118, 126]",1,[4],19,"[10, 18, 24, 34, 36, 40, 54, 60, 66, 70, 76, 78, 88, 90, 96, 106, 108, 118, 126]",False,False,False,4934,1,4,5041,108,3,4934,1,4,5041,108,3,4934,1,4,,,,1,[4],True
4937,4943,6,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],True,28,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104]",False,20,"[6, 14, 20, 30, 32, 36, 50, 56, 62, 66, 72, 74, 84, 86, 92, 102, 104, 114, 122, 126]",1,[6],19,"[14, 20, 30, 32, 36, 50, 56, 62, 66, 72, 74, 84, 86, 92, 102, 104, 114, 122, 126]",False,False,False,4938,1,8,4939,2,4,4939,2,4,5041,104,3,4939,2,4,,,,1,[6],True
4943,4951,8,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,26,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98]",False,20,"[8, 14, 24, 26, 30, 44, 50, 56, 60, 66, 68, 78, 80, 86, 96, 98, 108, 116, 120, 126]",1,[8],19,"[14, 24, 26, 30, 44, 50, 56, 60, 66, 68, 78, 80, 86, 96, 98, 108, 116, 120, 126]",False,False,False,4944,1,20,4945,2,8,4946,3,4,5041,98,3,4946,3,4,,,,1,[8],True
4951,4957,6,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",0,[],True,24,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90]",False,20,"[6, 16, 18, 22, 36, 42, 48, 52, 58, 60, 70, 72, 78, 88, 90, 100, 108, 112, 118, 126]",1,[6],19,"[16, 18, 22, 36, 42, 48, 52, 58, 60, 70, 72, 78, 88, 90, 100, 108, 112, 118, 126]",False,False,False,4952,1,8,4954,3,4,4954,3,4,5041,90,3,4954,3,4,,,,1,[6],True
4957,4967,10,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",1,[4],True,23,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84]",False,20,"[10, 12, 16, 30, 36, 42, 46, 52, 54, 64, 66, 72, 82, 84, 94, 102, 106, 112, 120, 124]",1,[10],19,"[12, 16, 30, 36, 42, 46, 52, 54, 64, 66, 72, 82, 84, 94, 102, 106, 112, 120, 124]",False,False,False,4958,1,8,4961,4,6,4963,6,4,5041,84,3,4963,6,4,,,,1,[10],True
4967,4969,2,34,34,"[2, 6, 12, 14, 20, 24, 26, 30, 32, 36, 42, 44, 50, 54, 56, 60, 62, 66, 72, 74, 80, 84, 86, 90, 92, 96, 102, 104, 110, 114, 116, 120, 122, 126]",1,[2],False,1,[2],False,1,[2],1,[2],0,[],False,True,True,4968,1,32,4970,3,16,4968,1,32,4970,3,16,4968,1,32,4970,3,16,1,[2],True
4969,4973,4,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,19,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72]",False,19,"[4, 18, 24, 30, 34, 40, 42, 52, 54, 60, 70, 72, 82, 90, 94, 100, 108, 112, 118]",1,[4],18,"[18, 24, 30, 34, 40, 42, 52, 54, 60, 70, 72, 82, 90, 94, 100, 108, 112, 118]",False,False,False,4970,1,16,4971,2,4,4971,2,4,5041,72,3,4971,2,4,,,,1,[4],True
4973,4987,14,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,18,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68]",False,20,"[14, 20, 26, 30, 36, 38, 48, 50, 56, 66, 68, 78, 86, 90, 96, 104, 108, 114, 126, 128]",1,[14],19,"[20, 26, 30, 36, 38, 48, 50, 56, 66, 68, 78, 86, 90, 96, 104, 108, 114, 126, 128]",False,False,False,4974,1,8,4975,2,6,4979,6,4,5041,68,3,4979,6,4,,,,1,[14],True
4987,4993,6,34,34,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54, 60, 64, 66, 70, 72, 76, 82, 84, 90, 94, 96, 100, 102, 106, 112, 114, 120, 124, 126]",0,[],True,15,"[4, 6, 10, 12, 16, 22, 24, 30, 34, 36, 40, 42, 46, 52, 54]",False,21,"[6, 12, 16, 22, 24, 34, 36, 42, 52, 54, 64, 72, 76, 82, 90, 94, 100, 112, 114, 120, 126]",1,[6],20,"[12, 16, 22, 24, 34, 36, 42, 52, 54, 64, 72, 76, 82, 90, 94, 100, 112, 114, 120, 126]",False,False,False,4988,1,12,4989,2,4,4989,2,4,5041,54,3,4989,2,4,,,,1,[6],True
4993,4999,6,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",0,[],True,13,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48]",False,21,"[6, 10, 16, 18, 28, 30, 36, 46, 48, 58, 66, 70, 76, 84, 88, 94, 106, 108, 114, 120, 126]",1,[6],20,"[10, 16, 18, 28, 30, 36, 46, 48, 58, 66, 70, 76, 84, 88, 94, 106, 108, 114, 120, 126]",False,False,False,4994,1,8,4996,3,6,4997,4,4,5041,48,3,4997,4,4,,,,1,[6],True
4999,5003,4,33,33,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42, 48, 52, 54, 58, 60, 64, 70, 72, 78, 82, 84, 88, 90, 94, 100, 102, 108, 112, 114, 118, 120, 124]",0,[],True,11,"[4, 10, 12, 18, 22, 24, 28, 30, 34, 40, 42]",False,21,"[4, 10, 12, 22, 24, 30, 40, 42, 52, 60, 64, 70, 78, 82, 88, 100, 102, 108, 114, 120, 124]",1,[4],20,"[10, 12, 22, 24, 30, 40, 42, 52, 60, 64, 70, 78, 82, 88, 100, 102, 108, 114, 120, 124]",False,False,False,5000,1,20,5001,2,4,5001,2,4,5041,42,3,5001,2,4,,,,1,[4],True
5003,5009,6,34,34,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38, 44, 48, 50, 54, 56, 60, 66, 68, 74, 78, 80, 84, 86, 90, 96, 98, 104, 108, 110, 114, 116, 120, 126, 128]",0,[],True,10,"[6, 8, 14, 18, 20, 24, 26, 30, 36, 38]",False,20,"[6, 8, 18, 20, 26, 36, 38, 48, 56, 60, 66, 74, 78, 84, 96, 98, 104, 110, 116, 120]",1,[6],19,"[8, 18, 20, 26, 36, 38, 48, 56, 60, 66, 74, 78, 84, 96, 98, 104, 110, 116, 120]",False,False,False,5004,1,18,5005,2,16,5006,3,4,5041,38,3,5006,3,4,,,,1,[6],True
5009,5011,2,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],False,1,[2],False,1,[2],1,[2],0,[],False,True,True,5010,1,16,5012,3,12,5010,1,16,5012,3,12,5010,1,16,5012,3,12,1,[2],True
5011,5021,10,33,33,"[6, 10, 12, 16, 18, 22, 28, 30, 36, 40, 42, 46, 48, 52, 58, 60, 66, 70, 72, 76, 78, 82, 88, 90, 96, 100, 102, 106, 108, 112, 118, 120, 126]",0,[],True,8,"[6, 10, 12, 16, 18, 22, 28, 30]",False,18,"[10, 12, 18, 28, 30, 40, 48, 52, 58, 66, 70, 76, 88, 90, 96, 102, 108, 112]",1,[10],17,"[12, 18, 28, 30, 40, 48, 52, 58, 66, 70, 76, 88, 90, 96, 102, 108, 112]",False,False,False,5012,1,12,5013,2,6,5017,6,4,5041,30,3,5017,6,4,,,,1,[10],True
5021,5023,2,35,35,"[2, 6, 8, 12, 18, 20, 26, 30, 32, 36, 38, 42, 48, 50, 56, 60, 62, 66, 68, 72, 78, 80, 86, 90, 92, 96, 98, 102, 108, 110, 116, 120, 122, 126, 128]",1,[2],False,1,[2],False,1,[2],1,[2],0,[],False,True,True,5022,1,20,5024,3,12,5022,1,20,5024,3,12,5022,1,20,5024,3,12,1,[2],True
5023,5039,16,34,34,"[4, 6, 10, 16, 18, 24, 28, 30, 34, 36, 40, 46, 48, 54, 58, 60, 64, 66, 70, 76, 78, 84, 88, 90, 94, 96, 100, 106, 108, 114, 118, 120, 124, 126]",0,[],True,5,"[4, 6, 10, 16, 18]",False,19,"[6, 16, 18, 28, 36, 40, 46, 54, 58, 64, 76, 78, 84, 90, 96, 100, 118, 120, 124]",1,[6],18,"[16, 18, 28, 36, 40, 46, 54, 58, 64, 76, 78, 84, 90, 96, 100, 118, 120, 124]",False,False,False,5024,1,12,5026,3,8,5027,4,4,5041,18,3,5027,4,4,,,,1,[16],True
5039,5051,12,34,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",1,[2],True,34,"[2, 8, 12, 14, 18, 20, 24, 30, 32, 38, 42, 44, 48, 50, 54, 60, 62, 68, 72, 74, 78, 80, 84, 90, 92, 98, 102, 104, 108, 110, 114, 120, 122, 128]",False,1,[2],1,[2],0,[],True,True,False,5040,1,60,5041,2,3,5041,2,3,,,,5040,1,60,5042,3,4,1,[12],True
